Key,Name,States,Longitude,Latitude,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20
86788,Taylorville,IL,-89.27780,39.54582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,12,13,14,15,17,17,20,22,23,23,23,23,24,24,24,24,24,24,24,25,25,27,26,26,26,27,28,28,28,28,30,30,29,28,28,28,28,28
87058,Temple,TX,-97.47850,31.03736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,8,10,16,18,19,20,25,28,28,36,44,46,51,51,58,58,68,71,74,84,84,91,101,101,107,110,115,124,126,126,126,135,145,153,161,165,165,165,173,180,189,189,193,194,194,210,210
87139,Terre Haute,IN,-87.39169,39.42945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,3,4,7,7,8,8,10,9,10,18,25,25,32,36,40,41,42,42,42,43,46,48,51,57,58,60,60,60,62,62,62,62,62,62,64,64,67,67,69,71,73
87220,Texas City,TX,-94.90469,29.40167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,4,6,8,11,18,18,22,40,40,49,70,70,92,106,118,130,136,240,256,256,272,287,308,341,355,355,377,392,401,421,438,450,455,468,479,507,522,522,539,541,548,554,572,595,614,629,636,648,659
87625,Tifton,GA,-83.52361,31.45744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,5,5,11,13,13,19,19,24,28,30,34,34,42,43,47,52,56,57,59,62,71,74,78,81,82,86,92,93,93,98,98,100,102,100,97,110,117,122,126,127,132,132,136
87706,Tipton,IA,-91.13247,41.77234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,6,7,8,9,9,11,11,11,12,13,13,18,19,20,20,20,21,21,22,23,23,25,26,26,26,27,27,28,28,28,28,29,29,29,30,31,31,33,35,38
87868,Toledo,OH--MI,-83.65469,41.62101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,4,7,10,13,23,35,48,67,94,114,133,171,206,233,272,302,321,347,371,403,443,490,503,514,540,596,644,682,724,789,823,853,878,936,985,1033,1104,1130,1166,1208,1251,1297,1331,1376,1429,1478,1527
88084,Topeka,KS,-95.75573,39.04101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,13,14,17,18,20,26,27,32,40,47,50,56,56,73,74,78,80,82,84,90,90,91,94,94,96,100,100,101,101,106,108,112,117,121,126,127,128,133,137
88462,Trenton,NJ,-74.70480,40.28047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,15,20,22,30,40,50,58,82,111,131,168,202,249,268,333,386,484,586,654,740,837,992,1161,1282,1434,1567,1646,1731,1856,2037,2123,2215,2395,2591,2591,2845,2991,3086,3245,3355,3433,3605,3725,3937,4077,4271,4504,4594,4743,4860
88948,Tulsa,OK,-95.94014,36.11940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,3,3,3,5,5,5,6,11,12,27,41,49,57,61,65,83,115,151,175,221,240,249,273,293,308,314,323,332,337,358,362,376,376,376,411,422,432,437,454,467,479,491,490,506,522,567,584,607,628,639,645,653
89326,Tyler,TX,-95.27176,32.37474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,5,5,5,6,10,10,14,16,21,27,27,31,32,36,37,42,53,57,57,62,75,79,82,88,93,96,96,101,103,108,112,116,121,121,124,124,131,131,131,132,134,139,139,142,144,146,146,146,155,156
89974,Valdosta,GA,-83.27057,30.83569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,8,7,7,8,8,10,11,12,16,20,20,20,21,24,25,28,35,37,40,44,49,50,56,59,59,65,70,75,77,80,87,95,101,105,122,125,129,131,131,139,146,152,155,156,158,157,162,166,170
90217,Van Wert,OH,-84.59112,40.85541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
90514,Victoria,TX,-96.96813,28.79781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,6,15,16,20,27,32,32,35,50,59,66,73,76,77,81,87,89,89,89,89,93,93,95,96,105,105,114,117,121,127,127,132,137,139,139,139,143,146
90892,Virginia Beach,VA,-76.23485,36.86440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,5,5,7,10,22,24,28,35,44,57,69,91,100,140,177,213,254,328,346,360,408,438,464,490,514,527,564,576,584,599,614,626,634,651,681,730,766,778,817,847,873,916,930,974,1009,1042,1065,1121,1144,1144
91027,Waco,TX,-97.20218,31.55255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,16,16,16,24,24,28,33,34,34,36,39,44,48,49,50,51,53,56,62,62,66,68,69,71,71,74,74,76,76,76,76,77,78,81,81,81,81,82,87,87,88,89,91,91,91,91,92
91999,Warsaw,IN,-85.86312,41.24522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,5,8,11,12,14,14,16,16,17,17,18,18,19,19,21,22,22,22,22,22,23,24,25,27,29,29,30,33,34,36,36,36,37,38,39
92242,Washington,DC--VA--MD,-77.09843,38.89757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,11,12,17,24,32,33,71,91,116,144,201,265,305,362,424,554,680,876,1066,1265,1460,1706,1991,2243,2595,2975,3352,3804,4257,5093,5661,6401,7156,7549,8193,8725,9221,9968,10743,11543,12283,13060,13818,14467,15365,16302,17495,18263,19084,20019,20892,21973,23976,24984,26285,27422,28357,29049
92593,Waterloo,IA,-92.30525,42.47046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,4,4,5,7,6,6,6,7,7,8,8,10,12,12,15,19,21,35,41,47,62,78,85,109,138,166,192,259,366,379,420,530,691,714,844,941,1082,1140,1195,1255,1306,1361,1378,1396
93484,Weatherford,TX,-97.80501,32.77757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,4,4,4,4,4,5,6,6,6,6,6,9,11,13,13,14,15,16,17,20,21,21,21,21,21,22,23,24,24,24,25,30,30,30,35,35,39,40,41
94294,Westminster--Eldersburg,MD,-77.02374,39.56454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,4,3,4,5,5,5,7,9,10,82,82,92,96,105,129,134,142,150,159,186,203,214,214,236,250,259,262,283,288,308,313,335,330,344,355,372,384,391,403,416,421,436,460,480,494,506,513,521
94375,West Plains,MO,-91.88684,36.77384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
95077,Wichita,KS,-97.46082,37.68427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,7,11,16,20,33,42,49,58,64,79,85,97,108,124,134,154,161,161,191,196,200,206,209,219,231,238,242,250,283,295,316,323,334,338,339,354,366,402,408,418,426,436,439,441
95411,Williamsburg,VA,-76.76105,37.30734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,13,14,15,23,24,37,39,42,46,54,60,71,77,80,97,104,106,113,121,129,131,133,138,139,142,143,143,146,148,151,154,157,158,160,160,161,161,163,164,166,168,169,173,173,176,180,182,185,190,193,193
95833,Wilmington,NC,-77.87076,34.25758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,10,10,14,15,25,25,27,34,34,42,42,42,47,47,51,53,53,55,55,59,61,62,63,66,68,68,68,68,69,69,74,76,76,78,79,79,79,79,79,79,79,89,91,97
95914,Wilson,NC,-77.91798,35.70625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,4,6,7,7,7,10,13,13,15,17,21,28,28,29,36,38,42,47,58,64,70,74,79,83,96,109,112,116,118,127,130,146,148,151,151,155,159,165,165,173,175,180,182,192
96103,Winchester,VA,-78.17325,39.17055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,5,9,10,11,13,14,15,16,16,19,19,20,20,21,21,22,25,25,25,27,29,30,31,33,33,33,36,36,37,41,46,49,50,56,56
96130,Winder,GA,-83.71436,33.99149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,4,6,7,7,7,18,20,20,21,22,25,27,40,42,46,48,51,55,55,65,66,70,84,87,90,93,99,103,106,111,111,108,113,123,131,133,141,155,159,167,177,197
96427,Winnfield,LA,-92.63789,31.94449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,3,5,7,8,9,12,12,12,12,17,16,16,19,19,19,19,19,20,20,20,22,26,32,32,38,41,42,44,46,47
96670,Winston-Salem,NC,-80.25459,36.12860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,5,7,12,12,12,14,15,17,24,33,35,40,42,57,63,80,88,89,99,106,108,113,111,115,115,117,121,125,125,126,126,126,126,131,141,143,146,152,153,156,183,210,242,245,266,267,271,287,329
96778,Winterset,IA,-94.01555,41.33082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,5,5,8,8,9,9,9,10
97129,Woodstock,IL,-88.45248,42.32451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,4,6,6,11,12,12,14,19,19,45,47,52,52,63,69,81,102,122,133,144,156,180,198,206,220,235,245,257,264,279,306,340,340,351,368,399,419,459,502,513,538,552,588,621,666,693,738,790,802,814
97723,York,NE,-97.59710,40.87273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,5,6,6,7,7,7,7,7,9,9,10,11,11,11,12,12,12,12,12,15,15
